Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
7525,53762,6/1/2012,Critical,28,136.16,0.07,Regular Air,58.1,4.98,0.49,Ivan Liston,British Columbia,West,Consumer,Office Supplies,Labels,Avery White Multi-Purpose Labels,Small Box,0.39,6/2/2012
7561,54086,9/6/2012,Low,23,5062.18,0.06,Delivery Truck,842.83,270.97,28.06,Denny Ordway,British Columbia,West,Small Business,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,9/8/2012
7575,54180,10/22/2012,Critical,43,913.99,0.08,Regular Air,-57.75,21.38,8.99,Jill Matthias,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,10/24/2012
7581,54215,10/21/2011,High,14,321.21,0.04,Regular Air,53.44,22.98,1.99,Denny Ordway,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 80 Minute CD-R, 30/Pack",Small Pack,0.46,10/23/2011
7591,54336,4/15/2010,Medium,50,952.21,0.05,Regular Air,403.83,18.84,3.62,Alejandro Savely,British Columbia,West,Corporate,Furniture,Office Furnishings,Flat Face Poster Frame,Wrap Bag,0.43,4/17/2010
7610,54467,10/18/2010,Low,37,436.67,0.06,Regular Air,51.91,11.58,5.72,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,10/20/2010
7611,54467,10/18/2010,Low,30,146.72,0.06,Regular Air,18.26,5.08,2.03,Bradley Drucker,British Columbia,West,Small Business,Furniture,Office Furnishings,"Master Caster Door Stop, Brown",Wrap Bag,0.51,10/20/2010
7612,54467,10/18/2010,Low,17,74.83,0.08,Regular Air,-83.71,4.06,6.89,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Small Box,0.6,10/23/2010
7623,54534,3/19/2012,Not Specified,16,124.71,0.01,Regular Air,-30.04,7.35,5.96,Tracy Hopkins,British Columbia,West,Small Business,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Small Box,0.38,3/21/2012
7627,54564,12/6/2010,High,27,1553.868,0.04,Express Air,322.51,65.99,5.92,Brendan Murry,British Columbia,West,Corporate,Technology,Telephones and Communication,252,Small Box,0.55,12/8/2010
7637,54692,3/5/2010,Medium,16,43.65,0.05,Regular Air,-3.67,2.78,0.97,Tom Ashbrook,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 333,Wrap Bag,0.59,3/5/2010
7638,54692,3/5/2010,Medium,27,2478.481,0.09,Regular Air,249.1,115.99,8.99,Tom Ashbrook,British Columbia,West,Home Office,Technology,Telephones and Communication,5185,Small Box,0.58,3/7/2010
7641,54727,12/13/2010,Medium,29,1427.14,0.02,Regular Air,605.92,48.04,7.23,Bradley Drucker,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1885,Small Box,0.37,12/14/2010
7656,54886,8/4/2012,Critical,39,419.95,0.02,Regular Air,-39.1,10.64,5.16,Doug O'Connell,British Columbia,West,Small Business,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,0.57,8/5/2012
7668,54977,7/10/2011,Low,24,344.25,0.1,Regular Air,23.96,14.48,6.46,Karen Carlisle,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,7/14/2011
7669,54977,7/10/2011,Low,12,64.77,0.09,Regular Air,14.46,5.84,1,Karen Carlisle,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,"Quartet Omega® Colored Chalk, 12/Pack",Wrap Bag,0.38,7/15/2011
7676,55040,4/12/2009,High,8,292.38,0.05,Regular Air,6.11,35.51,6.31,Dave Kipp,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Steel Personal Filing/Posting Tote,Small Box,0.58,4/14/2009
7677,55040,4/12/2009,High,24,191.79,0.1,Regular Air,-6.34,8.34,2.64,Dave Kipp,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Small Pack,0.59,4/12/2009
7678,55040,4/12/2009,High,34,290.01,0.03,Regular Air,-160.28,8.04,8.94,Dave Kipp,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,4/14/2009
7679,55040,4/12/2009,High,2,4692.26,0.08,Delivery Truck,-7373.13,2550.14,29.7,Dave Kipp,British Columbia,West,Consumer,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Jumbo Drum,0.57,4/14/2009
7692,55139,1/17/2010,Not Specified,41,576.58,0.04,Regular Air,-81.55,13.9,7.59,Bobby Elias,British Columbia,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Small Pack,0.56,1/18/2010
7702,55203,4/11/2010,Low,18,994.4745,0.05,Regular Air,0.71,65.99,7.69,Natalie Webber,British Columbia,West,Corporate,Technology,Telephones and Communication,5190,Small Box,0.59,4/11/2010
7721,55330,8/12/2009,Medium,49,633.91,0,Regular Air,141.17,12.58,5.16,Brad Thomas,British Columbia,West,Corporate,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,8/12/2009
7744,55431,6/8/2012,Not Specified,39,61.94,0.1,Regular Air,-17.78,1.6,1.29,Kean Thornton,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Sanford Pocket Accent® Highlighters,Wrap Bag,0.42,6/9/2012
7756,55494,6/25/2012,Not Specified,4,57.82,0.08,Express Air,0.85,10.98,4.8,Michael Stewart,British Columbia,West,Small Business,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Small Box,0.36,6/27/2012
7757,55494,6/25/2012,Not Specified,49,544.89,0.09,Regular Air,-115.66,11.97,5.81,Michael Stewart,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,6/26/2012
7762,55554,11/16/2009,Critical,6,122.09,0.04,Regular Air,-15.2,18.97,9.54,Alyssa Tate,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1939,Small Box,0.37,11/17/2009
7763,55554,11/16/2009,Critical,49,150.06,0.02,Regular Air,30.97,2.88,0.7,Alyssa Tate,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,11/19/2009
7764,55554,11/16/2009,Critical,9,95.09,0.09,Regular Air,-13.53,10.98,3.37,Alyssa Tate,British Columbia,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars® Softgrip Scissors,Small Pack,0.57,11/17/2009
7775,55651,3/7/2012,Medium,11,995.724,0.05,Regular Air,-117.61,110.99,2.5,Helen Andreada,British Columbia,West,Corporate,Technology,Telephones and Communication,T18,Small Box,0.57,3/8/2012
7836,56006,10/1/2011,Critical,16,102.99,0.1,Regular Air,-102.17,6.48,9.68,Bill Shonely,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1993,Small Box,0.36,10/1/2011
7837,56006,10/1/2011,Critical,20,1429.088,0.06,Regular Air,500.05,85.99,1.25,Bill Shonely,British Columbia,West,Small Business,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,10/3/2011
7850,56130,11/29/2011,Medium,13,246.06,0.08,Regular Air,52.33,18.7,8.99,David Bremer,British Columbia,West,Corporate,Furniture,Office Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Small Pack,0.47,12/1/2011
7851,56130,11/29/2011,Medium,25,41.87,0.05,Regular Air,-25.52,1.68,1.57,David Bremer,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,12/1/2011
7855,56162,4/25/2011,Not Specified,30,5217.79,0.09,Delivery Truck,209.54,180.98,30,Julia Barnett,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,4/27/2011
7867,56261,2/27/2012,Critical,43,16886.76,0.02,Delivery Truck,483.95,376.13,85.63,Paul Van Hugh,British Columbia,West,Consumer,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2/29/2012
7881,56358,3/1/2012,Not Specified,1,11.7,0,Regular Air,-8.06,5.89,5.57,Anne McFarland,British Columbia,West,Consumer,Furniture,Office Furnishings,Eldon Wave Desk Accessories,Small Box,0.41,3/3/2012
7893,56452,2/14/2009,Not Specified,34,6686.344,0,Delivery Truck,1192.04,236.97,59.24,Charles Crestani,British Columbia,West,Consumer,Furniture,Tables,Chromcraft Rectangular Conference Tables,Jumbo Box,0.61,2/15/2009
7895,56483,2/19/2009,High,37,158.62,0.05,Regular Air,-104.57,4.28,5.17,Debra Catini,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1971,Small Box,0.4,2/19/2009
7896,56484,11/21/2011,Not Specified,6,176.58,0.1,Regular Air,28.34,30.56,2.99,Bobby Trafton,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,11/22/2011
7897,56484,11/21/2011,Not Specified,15,1121.84,0,Regular Air,-173.66,73.98,12.14,Bobby Trafton,British Columbia,West,Small Business,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.67,11/22/2011
7931,56676,10/25/2012,Critical,39,206.47,0.08,Regular Air,-107.2,5.28,5.66,Dave Kipp,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,10/26/2012
7941,56740,10/16/2012,Low,6,34.29,0.05,Regular Air,-6.82,5.28,2.99,Jay Fine,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,10/18/2012
7942,56740,10/16/2012,Low,29,23516.31,0.09,Regular Air,1094.74,832.81,24.49,Jay Fine,British Columbia,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Martin Yale Chadless Opener Electric Letter Opener,Medium Box,0.83,10/20/2012
7948,56802,5/29/2012,High,50,78.2,0.09,Regular Air,-4.56,1.68,1,Thea Hendricks,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Prang Dustless Chalk Sticks,Wrap Bag,0.35,5/30/2012
7959,56868,12/3/2011,Low,34,1947.4265,0.03,Regular Air,473.27,65.99,5.92,Bobby Trafton,British Columbia,West,Corporate,Technology,Telephones and Communication,252,Small Box,0.55,12/10/2011
7960,56869,7/23/2010,Low,10,842.19,0,Regular Air,157.45,80.98,4.5,Natalie Webber,British Columbia,West,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Small Box,0.59,7/25/2010
8004,57190,5/28/2010,Medium,48,2052.83,0.02,Regular Air,395.85,40.99,8.97,Dave Poirier,British Columbia,West,Small Business,Technology,Office Machines,AT&T 1430 2.4GHz Analog Phone w/Caller ID,Small Box,0.54,5/28/2010
8005,57190,5/28/2010,Medium,36,620.45,0.09,Regular Air,171.94,17.48,1.99,Dave Poirier,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",Small Pack,0.46,5/29/2010
8009,57248,10/15/2009,Critical,34,167.5,0.04,Regular Air,-84.42,4.98,4.95,Damala Kotsonis,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,10/17/2009
8022,57318,1/10/2010,Medium,33,158.79,0.02,Regular Air,74.14,4.91,0.5,Eric Barreto,British Columbia,West,Small Business,Office Supplies,Labels,Avery 508,Small Box,0.36,1/12/2010
8023,57318,1/10/2010,Medium,12,79.06,0.1,Regular Air,-47,6.68,6.92,Eric Barreto,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1898,Small Box,0.37,1/12/2010
8025,57350,5/25/2011,High,33,140.63,0.09,Regular Air,-111.87,4.28,5.68,Tracy Hopkins,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 199,Small Box,0.4,5/26/2011
8026,57350,5/25/2011,High,50,4872.6675,0.09,Regular Air,851.31,125.99,8.8,Tracy Hopkins,British Columbia,West,Small Business,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,5/26/2011
8032,57381,8/7/2009,High,13,515.23,0.1,Regular Air,171.4,41.94,2.99,Paul Van Hugh,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35,8/8/2009
8033,57381,8/7/2009,High,22,41.65,0.06,Regular Air,-13.86,1.98,0.7,Paul Van Hugh,British Columbia,West,Consumer,Office Supplies,Rubber Bands,"Brites Rubber Bands, 1 1/2 oz. Box",Wrap Bag,0.83,8/7/2009
8041,57444,5/14/2011,Critical,24,178.92,0.09,Regular Air,-56.11,7.68,6.16,Barry Pond,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,5/15/2011
8048,57476,3/16/2009,High,20,1351.43,0.08,Delivery Truck,-550.43,68.81,60,Michael Stewart,British Columbia,West,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,0.41,3/17/2009
8049,57476,3/16/2009,High,17,357.91,0.04,Regular Air,-52.12,21.38,8.99,Michael Stewart,British Columbia,West,Small Business,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,3/18/2009
8078,57633,2/6/2011,High,12,351.12,0.09,Express Air,202.63,30.93,3.92,Speros Goranitis,British Columbia,West,Corporate,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44,2/7/2011
8085,57669,8/8/2010,Critical,41,1803.12,0,Regular Air,544.93,40.98,5.33,Cyra Reiten,British Columbia,West,Consumer,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,Small Box,0.57,8/9/2010
8093,57734,9/16/2009,High,26,110.14,0.05,Regular Air,-89.22,4.24,5.41,Dan Campbell,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,9/18/2009
8094,57734,9/16/2009,High,27,453.89,0.1,Regular Air,-75.06,16.98,12.39,Dan Campbell,British Columbia,West,Small Business,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Small Box,0.35,9/18/2009
8095,57760,7/12/2011,Not Specified,38,275.11,0.06,Regular Air,17.15,7.59,4,Rick Huthwaite,British Columbia,West,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,7/14/2011
8096,57760,7/12/2011,Not Specified,34,102.34,0.01,Regular Air,-30.39,2.98,2.03,Rick Huthwaite,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,7/14/2011
8110,57891,12/17/2010,Medium,17,934.9405,0.08,Regular Air,47.1,65.99,5.92,Corey Lock,British Columbia,West,Home Office,Technology,Telephones and Communication,252,Small Box,0.55,12/17/2010
8125,58084,8/19/2012,Medium,3,21.55,0.09,Regular Air,-2.87,7.31,0.49,Raymond Fair,British Columbia,West,Small Business,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,8/19/2012
8126,58084,8/19/2012,Medium,36,266.16,0.03,Regular Air,90.91,7.28,1.77,Raymond Fair,British Columbia,West,Small Business,Office Supplies,Paper,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Wrap Bag,0.37,8/21/2012
8139,58179,9/5/2011,Medium,3,39.49,0.1,Regular Air,-12.99,11.58,5.72,Ed Jacobs,British Columbia,West,Small Business,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,9/6/2011
8151,58279,4/11/2009,Medium,44,1317.34,0.03,Regular Air,555.93,30.56,2.99,Emily Phan,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,4/11/2009
8165,58369,8/30/2012,High,46,320.57,0.1,Regular Air,-114.2,7.1,6.05,Allen Armold,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,8/31/2012
8166,58369,8/30/2012,High,16,2013.8,0.01,Delivery Truck,-98.43,119.99,56.14,Allen Armold,British Columbia,West,Home Office,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,8/30/2012
8167,58371,5/11/2010,Medium,5,2168.05,0,Regular Air,416.02,420.98,19.99,Barry Pond,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,0.35,5/13/2010
8168,58371,5/11/2010,Medium,44,303.07,0.02,Regular Air,-238.45,6.48,9.68,Barry Pond,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1993,Small Box,0.36,5/12/2010
8169,58371,5/11/2010,Medium,48,1661.8,0.07,Regular Air,202.68,36.55,13.89,Barry Pond,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,5/13/2010
8173,58433,7/1/2011,High,11,2020.58,0.01,Delivery Truck,-45.02,180.98,30,Dean Katz,British Columbia,West,Home Office,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,7/2/2011
8174,58433,7/1/2011,High,30,1533.46,0,Regular Air,730.44,48.04,5.79,Dean Katz,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1937,Small Box,0.37,7/3/2011
8175,58433,7/1/2011,High,20,5989.048,0.09,Delivery Truck,541.01,400.98,42.52,Dean Katz,British Columbia,West,Home Office,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,7/3/2011
8236,58855,10/31/2010,Medium,38,69.26,0.07,Regular Air,-113.86,1.74,4.08,Jeremy Pistek,British Columbia,West,Corporate,Furniture,Office Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",Small Pack,0.53,10/31/2010
8278,59173,12/20/2010,High,27,2896.99,0.01,Delivery Truck,36.94,100.98,35.84,Jennifer Patt,British Columbia,West,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,0.62,12/21/2010
8284,59204,2/29/2012,Medium,8,250.29,0.1,Regular Air,-9.31,31.74,12.62,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Small Box,0.37,3/1/2012
8285,59204,2/29/2012,Medium,7,251.59,0.09,Regular Air,39.23,37.94,5.08,Corey Catlett,British Columbia,West,Home Office,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Wrap Bag,0.38,3/1/2012
8309,59363,5/2/2009,High,24,158.91,0.06,Regular Air,-38.57,6.68,5.2,Alyssa Tate,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1977,Small Box,0.37,5/2/2009
8328,59553,11/12/2010,Not Specified,15,171.57,0.04,Regular Air,12.5,11.34,5.01,Raymond Fair,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,11/13/2010
8329,59553,11/12/2010,Not Specified,42,2170.305,0.1,Regular Air,264.32,65.99,8.99,Raymond Fair,British Columbia,West,Small Business,Technology,Telephones and Communication,5180,Small Box,0.56,11/14/2010
8348,59681,6/11/2009,Critical,23,224.34,0.02,Express Air,-11.95,8.6,6.19,Giulietta Dortch,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,6/13/2009
8369,59781,12/12/2012,Not Specified,43,262.13,0,Express Air,-60.91,5.58,5.3,Julia Barnett,British Columbia,West,Corporate,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,12/13/2012
8370,59781,12/12/2012,Not Specified,24,173.12,0.1,Regular Air,-166.41,7.28,11.15,Julia Barnett,British Columbia,West,Corporate,Office Supplies,Paper,"Array® Parchment Paper, Assorted Colors",Small Box,0.37,12/13/2012
8374,59812,6/22/2011,Medium,46,9261.24,0,Regular Air,1646.43,193.17,19.99,Muhammed Lee,British Columbia,West,Consumer,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,6/22/2011
8375,59812,6/22/2011,Medium,2,28.98,0.06,Regular Air,-18.39,12.64,4.98,Muhammed Lee,British Columbia,West,Consumer,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,6/23/2011
8376,59815,12/15/2010,Not Specified,14,51.56,0.09,Regular Air,-1.06,3.71,1.93,Christy Brittain,British Columbia,West,Consumer,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",Wrap Bag,0.35,12/17/2010
8395,59971,5/31/2011,Critical,26,437.77,0.01,Express Air,-125.8,15.98,8.99,Brad Thomas,British Columbia,West,Home Office,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",Small Pack,0.64,6/2/2011
8396,59971,5/31/2011,Critical,45,514.86,0.08,Regular Air,-10.84,12.28,6.47,Brad Thomas,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1881,Small Box,0.38,6/2/2011
8397,59971,5/31/2011,Critical,12,356.27,0.1,Express Air,84.53,30.98,5.09,Brad Thomas,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 19,Small Box,0.4,6/2/2011
79,481,10/7/2012,High,44,4509.3775,0.01,Regular Air,1426.26,115.99,5.26,Art Foster,British Columbia,West,Home Office,Technology,Telephones and Communication,636,Small Box,0.57,10/9/2012
131,834,5/22/2009,Medium,15,1813.04,0.01,Delivery Truck,-164.4,115.99,56.14,Eugene Moren,British Columbia,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,5/23/2009
215,1414,8/15/2011,Critical,44,4530.96,0.07,Delivery Truck,-993.35,105.49,41.64,Carol Darley,British Columbia,West,Small Business,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,0.75,8/15/2011
335,2305,1/25/2010,High,33,3116.47,0.1,Delivery Truck,-1578.26,100.98,57.38,Maribeth Dona,British Columbia,West,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Jumbo Box,0.78,1/27/2010
336,2305,1/25/2010,High,1,12.41,0.01,Regular Air,-9.08,6.68,5.66,Maribeth Dona,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1923,Small Box,0.37,1/26/2010
341,2311,5/1/2011,High,31,1324.09,0.01,Regular Air,94.96,40.89,18.98,Fred Harton,British Columbia,West,Home Office,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,5/2/2011
351,2438,7/14/2010,High,20,278.68,0.06,Regular Air,8.9,14.48,6.46,Andrew Allen,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",Small Box,0.38,7/17/2010
352,2438,7/14/2010,High,23,717.468,0.01,Regular Air,316.48,35.99,0.99,Andrew Allen,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,7/16/2010
374,2595,12/13/2011,Not Specified,13,11764.25,0.04,Delivery Truck,2322.44,880.98,44.55,Art Miller,British Columbia,West,Corporate,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,12/14/2011
375,2595,12/13/2011,Not Specified,4,25.17,0.09,Regular Air,5.88,5.47,5.26,Art Miller,British Columbia,West,Corporate,Furniture,Office Furnishings,Advantus Panel Wall Acrylic Frame,Small Pack,0.42,12/15/2011
376,2595,12/13/2011,Not Specified,29,208.47,0.01,Express Air,-125.6,6.48,8.74,Art Miller,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1984,Small Box,0.36,12/15/2011
409,2790,8/18/2009,High,7,45.91,0.01,Regular Air,-35.54,5.44,7.46,Maribeth Dona,British Columbia,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Custom Binder Spines & Labels,Small Box,0.36,8/19/2009
410,2790,8/18/2009,High,41,22319.58,0.02,Delivery Truck,-734.31,549.99,49,Maribeth Dona,British Columbia,West,Home Office,Technology,Copiers and Fax,Sharp 1540cs Digital Laser Copier,Jumbo Drum,0.35,8/20/2009
411,2790,8/18/2009,High,15,330.24,0.03,Express Air,8.48,22.01,5.53,Maribeth Dona,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus™ Battery Pencil Sharpener,Small Pack,0.59,8/19/2009
412,2790,8/18/2009,High,15,520.65,0.09,Regular Air,30.63,34.76,8.22,Maribeth Dona,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,8/20/2009
490,3395,10/29/2009,Not Specified,31,181.17,0.06,Express Air,-59.88,5.38,5.24,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Small Box,0.36,10/31/2009
491,3395,10/29/2009,Not Specified,1,13.16,0.03,Regular Air,-10.29,7.35,5.96,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Small Box,0.38,10/31/2009
492,3395,10/29/2009,Not Specified,7,107.88,0.02,Regular Air,25.59,15.57,1.39,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Envelopes,Park Ridge™ Embossed Executive Business Envelopes,Small Box,0.38,10/30/2009
493,3395,10/29/2009,Not Specified,29,623.02,0.02,Regular Air,-255.66,20.89,11.52,Cathy Armstrong,British Columbia,West,Consumer,Office Supplies,Storage & Organization,"Iris® 3-Drawer Stacking Bin, Black",Small Box,0.83,10/30/2009
575,3907,8/18/2012,Medium,34,729.83,0.07,Regular Air,-135.1,22.38,15.1,Christopher Martinez,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Small Box,0.38,8/20/2012
576,3907,8/18/2012,Medium,36,1083.19,0.03,Express Air,214.61,29.99,5.5,Christopher Martinez,British Columbia,West,Small Business,Technology,Computer Peripherals,Logitech Cordless Access Keyboard,Small Box,0.51,8/19/2012
613,4195,5/28/2010,Not Specified,30,255.74,0.07,Regular Air,37.09,8.5,1.99,Art Miller,British Columbia,West,Corporate,Technology,Computer Peripherals,Hewlett-Packard 4.7GB DVD+R Discs,Small Pack,0.49,5/30/2010
631,4391,2/17/2012,High,20,2592.432,0.06,Regular Air,428.47,155.99,3.9,Eugene Moren,British Columbia,West,Home Office,Technology,Telephones and Communication,T39m,Small Box,0.55,2/19/2012
